movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,genre_name
6686,Home,PG,2015-03-27,94.0,0.0,6.6,386041607.0,Tim Johnson,Tom J. Astle,Jim Parsons,Animation
6687,Jupiter Ascending,PG-13,2015-02-06,127.0,0.0,5.3,183887723.0,Lana Wachowski,Lilly Wachowski,Channing Tatum,Action
6688,I Saw the Light,R,2016-04-01,123.0,0.0,5.8,1767963.0,Marc Abraham,Marc Abraham,Tom Hiddleston,Biography
6689,Minions,PG,2015-07-10,91.0,0.0,6.4,1159444662.0,Kyle Balda,Brian Lynch,Sandra Bullock,Animation
6690,Pitch Perfect 2,PG-13,2015-05-15,115.0,0.0,6.4,287144079.0,Elizabeth Banks,Kay Cannon,Anna Kendrick,Comedy
6691,San Andreas,PG-13,2015-05-29,114.0,0.0,6.1,473990832.0,Brad Peyton,Carlton Cuse,Dwayne Johnson,Action
6692,Trainwreck,R,2015-07-17,125.0,0.0,6.2,140795793.0,Judd Apatow,Amy Schumer,Amy Schumer,Comedy
6693,Tomorrowland,PG,2015-05-22,130.0,0.0,6.4,209035668.0,Brad Bird,Damon Lindelof,George Clooney,Action
6694,Bridge of Spies,PG-13,2015-10-16,142.0,0.0,7.6,165478348.0,Steven Spielberg,Matt Charman,Tom Hanks,Drama
6695,The Danish Girl,R,2016-01-22,119.0,0.0,7.1,64191523.0,Tom Hooper,Lucinda Coxon,Eddie Redmayne,Biography
6696,The Divergent Series: Insurgent,PG-13,2015-03-20,119.0,0.0,6.2,297002527.0,Robert Schwentke,Brian Duffield,Shailene Woodley,Action
6697,Straight Outta Compton,R,2015-08-14,147.0,0.0,7.8,201634991.0,F. Gary Gray,Jonathan Herman,O'Shea Jackson Jr.,Biography
6698,Carol,R,2016-01-15,118.0,0.0,7.2,40272135.0,Todd Haynes,Phyllis Nagy,Cate Blanchett,Drama
6699,No Escape,R,2015-08-26,103.0,0.0,6.8,54418872.0,John Erick Dowdle,John Erick Dowdle,Lake Bell,
6700,The Boy Next Door,R,2015-01-23,91.0,0.0,4.7,52425855.0,Rob Cohen,Barbara Curry,Jennifer Lopez,Thriller
6701,Southpaw,R,2015-07-24,124.0,0.0,7.4,91970827.0,Antoine Fuqua,Kurt Sutter,Jake Gyllenhaal,Action
6702,The Dressmaker,R,2015-10-29,119.0,0.0,7.1,25003426.0,Jocelyn Moorhouse,Rosalie Ham,Kate Winslet,Comedy
6703,Maze Runner: The Scorch Trials,PG-13,2015-09-18,131.0,0.0,6.3,312296056.0,Wes Ball,T.S. Nowlin,Dylan O'Brien,Action
6704,Lost and Love,,2015-03-20,108.0,0.0,6.4,34930177.0,Sanyuan Peng,Sanyuan Peng,Andy Lau,Drama
6705,The Last Witch Hunter,PG-13,2015-10-23,106.0,0.0,6.0,146936910.0,Breck Eisner,Cory Goodman,Vin Diesel,Action
6706,Green Room,R,2016-05-13,95.0,0.0,7.0,3769214.0,Jeremy Saulnier,Jeremy Saulnier,Anton Yelchin,Horror
6707,Burnt,R,2015-10-30,101.0,0.0,6.6,36606743.0,John Wells,Steven Knight,Bradley Cooper,Comedy
6708,The Good Dinosaur,PG,2015-11-25,93.0,0.0,6.7,332207671.0,Peter Sohn,Bob Peterson,Jeffrey Wright,Animation
6709,Far from the Madding Crowd,PG-13,2015-05-22,119.0,0.0,7.1,30229977.0,Thomas Vinterberg,Thomas Hardy,Carey Mulligan,Drama
6710,The Invitation,Not Rated,2016-04-08,100.0,0.0,6.6,354835.0,Karyn Kusama,Phil Hay,Logan Marshall-Green,Drama
6711,The Gift,R,2015-08-07,108.0,0.0,7.0,58980521.0,Joel Edgerton,Joel Edgerton,Jason Bateman,
6712,Point Break,PG-13,2015-12-25,114.0,0.0,5.3,133718711.0,Ericson Core,Kurt Wimmer,Edgar Ramírez,
6713,Get Hard,R,2015-03-27,100.0,0.0,6.0,111711453.0,Etan Cohen,Jay Martel,Will Ferrell,Comedy
6714,Hitman: Agent 47,R,2015-08-21,96.0,0.0,5.7,82347656.0,Aleksander Bach,Skip Woods,Rupert Friend,Action
6715,Entourage,R,2015-06-03,104.0,0.0,6.6,49263404.0,Doug Ellin,Doug Ellin,Adrian Grenier,Comedy
6716,Steve Jobs,R,2015-10-23,122.0,0.0,7.2,34441873.0,Danny Boyle,Aaron Sorkin,Michael Fassbender,Biography
6717,Scouts Guide to the Zombie Apocalypse,R,2015-10-30,93.0,0.0,6.3,16137046.0,Christopher Landon,Carrie Lee Wilson,Tye Sheridan,Action
6718,Hardcore Henry,R,2016-04-08,96.0,0.0,6.7,16810562.0,Ilya Naishuller,Ilya Naishuller,Sharlto Copley,Action
6719,Joy,PG-13,2015-12-25,124.0,0.0,6.6,101134059.0,David O. Russell,David O. Russell,Jennifer Lawrence,Biography
6720,Masterminds,PG-13,2016-09-30,95.0,0.0,5.8,29674699.0,Jared Hess,Chris Bowman,Zach Galifianakis,
6721,Brooklyn,PG-13,2015-11-25,117.0,0.0,7.5,62402155.0,John Crowley,Nick Hornby,Saoirse Ronan,Drama
6722,Youth,R,2015-12-04,124.0,0.0,7.3,23459358.0,Paolo Sorrentino,Paolo Sorrentino,Michael Caine,Comedy
6723,Self/less,PG-13,2015-07-10,117.0,0.0,6.5,31807156.0,Tarsem Singh,Àlex Pastor,Ryan Reynolds,Action
6724,Ted 2,R,2015-06-26,115.0,0.0,6.3,215863606.0,Seth MacFarlane,Seth MacFarlane,Mark Wahlberg,Comedy
6725,Pan,PG,2015-10-09,111.0,0.0,5.7,128388320.0,Joe Wright,Jason Fuchs,Levi Miller,Adventure
6726,Pixels,PG-13,2015-07-24,105.0,0.0,5.5,244874809.0,Chris Columbus,Tim Herlihy,Adam Sandler,Action
6727,Demolition,R,2016-04-08,101.0,0.0,7.0,4366460.0,Jean-Marc Vallée,Bryan Sipe,Jake Gyllenhaal,Comedy
6728,Macbeth,R,2015-12-11,113.0,0.0,6.6,16322067.0,Justin Kurzel,Todd Louiso,Michael Fassbender,Drama
6729,Daddy's Home,PG-13,2015-12-25,96.0,0.0,6.2,242786137.0,Sean Anders,Brian Burns,Will Ferrell,Comedy
6730,Run All Night,R,2015-03-13,114.0,0.0,6.6,71561644.0,Jaume Collet-Serra,Brad Ingelsby,Liam Neeson,Action
6731,Mr. Right,R,2016-04-08,95.0,0.0,6.4,607595.0,Paco Cabezas,Max Landis,Anna Kendrick,Action
6732,Magic Mike XXL,R,2015-07-01,115.0,0.0,5.6,117813057.0,Gregory Jacobs,Reid Carolin,Channing Tatum,Comedy
6733,The DUFF,PG-13,2015-02-20,101.0,0.0,6.5,43709744.0,Ari Sandel,Josh A. Cagan,Mae Whitman,Comedy
6734,Trumbo,R,2015-11-27,124.0,0.0,7.5,11430025.0,Jay Roach,John McNamara,Bryan Cranston,Biography
6735,Hotel Transylvania 2,PG,2015-09-25,89.0,0.0,6.7,474800000.0,Genndy Tartakovsky,Robert Smigel,Adam Sandler,Animation
6736,Knight of Cups,R,2016-03-04,118.0,0.0,5.7,1026288.0,Terrence Malick,Terrence Malick,Christian Bale,Drama
6737,The Stanford Prison Experiment,R,2015-07-17,122.0,0.0,6.9,663114.0,Kyle Patrick Alvarez,Tim Talbott,Ezra Miller,Biography
6738,The Longest Ride,PG-13,2015-04-10,123.0,0.0,7.1,62944815.0,George Tillman Jr.,Nicholas Sparks,Scott Eastwood,Drama
6739,Victor Frankenstein,PG-13,2015-11-25,110.0,0.0,6.0,34227298.0,Paul McGuigan,Max Landis,Daniel Radcliffe,Drama
6740,Insidious: Chapter 3,PG-13,2015-06-05,97.0,0.0,6.1,112983889.0,Leigh Whannell,Leigh Whannell,Dermot Mulroney,Horror
6741,Goosebumps,PG,2015-10-16,103.0,0.0,6.3,158261424.0,Rob Letterman,Darren Lemke,Jack Black,Adventure
6742,Aloha,PG-13,2015-05-29,105.0,0.0,5.4,26250020.0,Cameron Crowe,Cameron Crowe,Bradley Cooper,Comedy
6743,Baahubali: The Beginning,Not Rated,2015-07-09,159.0,0.0,8.0,24548038.0,S.S. Rajamouli,Vijayendra Prasad,Prabhas,Action
6744,A Bigger Splash,R,2016-05-13,125.0,0.0,6.4,7545758.0,Luca Guadagnino,David Kajganich,Tilda Swinton,Drama
6745,The Wedding Ringer,R,2015-01-16,101.0,0.0,6.6,79799880.0,Jeremy Garelick,Jeremy Garelick,Kevin Hart,Comedy
6746,Sisters,R,2015-12-18,118.0,0.0,6.0,105011053.0,Jason Moore,Paula Pell,Amy Poehler,Comedy
6747,Secret in Their Eyes,PG-13,2015-11-20,111.0,0.0,6.3,34854990.0,Billy Ray,Billy Ray,Chiwetel Ejiofor,Crime
6748,Irrational Man,R,2015-08-07,95.0,0.0,6.6,27391084.0,Woody Allen,Woody Allen,Joaquin Phoenix,Comedy
6749,Wild Card,R,2015-01-14,92.0,0.0,5.6,6738764.0,Simon West,William Goldman,Jason Statham,Action
6750,Paper Towns,PG-13,2015-07-24,109.0,0.0,6.2,85512300.0,Jake Schreier,Scott Neustadter,Nat Wolff,Adventure
6751,The Lady in the Van,PG-13,2016-02-26,104.0,0.0,6.7,41387687.0,Nicholas Hytner,Alan Bennett,Maggie Smith,Biography
6752,The SpongeBob Movie: Sponge Out of Water,PG,2015-02-06,92.0,0.0,6.0,325186032.0,Paul Tibbitt,Jonathan Aibel,Tom Kenny,Animation
6753,Child 44,R,2015-04-17,137.0,0.0,6.5,12951093.0,Daniel Espinosa,Richard Price,Tom Hardy,Crime
6754,The Wave,R,2015-08-28,105.0,0.0,6.7,12975143.0,Roar Uthaug,John Kåre Raake,Kristoffer Joner,Action
6755,A Man Called Ove,PG-13,2016-09-30,116.0,0.0,7.7,30692889.0,Hannes Holm,Hannes Holm,Rolf Lassgård,Comedy
6756,Beasts of No Nation,TV-MA,2015-10-16,137.0,0.0,7.7,90777.0,Cary Joji Fukunaga,Cary Joji Fukunaga,Abraham Attah,Drama
6757,Me and Earl and the Dying Girl,PG-13,2015-07-01,105.0,0.0,7.7,9074749.0,Alfonso Gomez-Rejon,Jesse Andrews,Thomas Mann,Comedy
6758,Sleeping with Other People,R,2015-08-12,101.0,0.0,6.5,3224947.0,Leslye Headland,Leslye Headland,Jason Sudeikis,Comedy
6759,Concussion,PG-13,2015-12-25,123.0,0.0,7.1,48623572.0,Peter Landesman,Peter Landesman,Will Smith,Biography
6760,The Diary of a Teenage Girl,R,2015-08-28,102.0,0.0,6.9,1775133.0,Marielle Heller,Phoebe Gloeckner,Bel Powley,Comedy
6761,Mustang,PG-13,2015-06-17,97.0,0.0,7.6,5274664.0,Deniz Gamze Ergüven,Deniz Gamze Ergüven,Günes Sensoy,Drama
6762,The Walk,PG,2015-10-09,123.0,0.0,7.3,61181942.0,Robert Zemeckis,Robert Zemeckis,Joseph Gordon-Levitt,Action
6763,Tangerine,R,2015-07-10,88.0,0.0,7.1,828874.0,Sean Baker,Sean Baker,Kitana Kiki Rodriguez,Comedy
6764,A Walk in the Woods,R,2015-09-02,104.0,0.0,6.4,37461274.0,Ken Kwapis,Michael Arndt,Robert Redford,Adventure
6765,Sinister 2,R,2015-08-21,97.0,0.0,5.3,53329150.0,Ciarán Foy,Scott Derrickson,James Ransone,Horror
6766,Summertime,Not Rated,2015-08-19,105.0,0.0,6.7,3778938.0,Catherine Corsini,Catherine Corsini,Cécile de France,Drama
6767,Anomalisa,R,2016-03-11,90.0,0.0,7.3,5659286.0,Duke Johnson,Charlie Kaufman,David Thewlis,Animation
6768,The Blackcoat's Daughter,R,2017-02-16,93.0,0.0,5.9,38348.0,Oz Perkins,Oz Perkins,Emma Roberts,Horror
6769,Mississippi Grind,R,2015-08-13,108.0,0.0,6.4,422746.0,Anna Boden,Anna Boden,Ben Mendelsohn,Comedy
6770,Drishyam,Not Rated,2015-07-31,163.0,0.0,8.2,0.0,Nishikant Kamat,Jeethu Joseph,Ajay Devgn,Crime
6771,Attack on Titan Part 1,Not Rated,2015-08-01,98.0,0.0,5.0,30810658.0,Shinji Higuchi,Hajime Isayama,Haruma Miura,Action
6772,Woman in Gold,PG-13,2015-04-10,109.0,0.0,7.3,61619773.0,Simon Curtis,Alexi Kaye Campbell,Helen Mirren,Biography
6773,Eddie the Eagle,PG-13,2016-02-26,106.0,0.0,7.4,46152800.0,Dexter Fletcher,Simon Kelton,Taron Egerton,Biography
6774,Eye in the Sky,R,2016-04-01,102.0,0.0,7.3,35259653.0,Gavin Hood,Guy Hibbert,Helen Mirren,Action
6775,The Second Best Exotic Marigold Hotel,PG,2015-03-06,122.0,0.0,6.6,85978292.0,John Madden,Ol Parker,Judi Dench,Comedy
6776,Tumbledown,R,2016-02-05,105.0,0.0,6.2,282083.0,Sean Mewshaw,Sean Mewshaw,Rebecca Hall,Comedy
6777,Poltergeist,PG-13,2015-05-22,93.0,0.0,4.9,95437994.0,Gil Kenan,David Lindsay-Abaire,Sam Rockwell,
6778,The Meddler,PG-13,2016-06-03,103.0,0.0,6.3,5425148.0,Lorene Scafaria,Lorene Scafaria,Susan Sarandon,Comedy
6779,We Are Your Friends,R,2015-08-28,96.0,0.0,6.2,11122090.0,Max Joseph,Max Joseph,Zac Efron,Drama
6780,Into the Forest,R,2016-07-29,101.0,0.0,5.8,92166.0,Patricia Rozema,Patricia Rozema,Elliot Page,Drama
6781,Grandma,R,2015-09-18,79.0,0.0,6.7,7205073.0,Paul Weitz,Paul Weitz,Lily Tomlin,Comedy
6782,Bajirao Mastani,Not Rated,2015-12-18,158.0,0.0,7.3,11350917.0,Sanjay Leela Bhansali,Nagnath S. Inamdar,Ranveer Singh,Action
6783,By the Sea,R,2015-12-09,122.0,0.0,5.3,3334927.0,Angelina Jolie,Angelina Jolie,Brad Pitt,Drama
6784,Mortdecai,R,2015-01-23,107.0,0.0,5.5,47275717.0,David Koepp,Eric Aronson,Johnny Depp,Action
6785,I'll See You in My Dreams,PG-13,2015-05-15,92.0,0.0,6.7,7452512.0,Brett Haley,Brett Haley,Blythe Danner,Comedy
6786,Maggie,PG-13,2015-05-08,95.0,0.0,5.6,1663165.0,Henry Hobson,John Scott 3,Arnold Schwarzenegger,Drama
6787,Project Almanac,PG-13,2015-01-30,106.0,0.0,6.4,33213241.0,Dean Israelite,Jason Pagan,Amy Landecker,Drama
6788,Regression,R,2015-10-02,106.0,0.0,5.7,17671101.0,Alejandro Amenábar,Alejandro Amenábar,Ethan Hawke,Crime
6789,True Story,R,2015-04-17,99.0,0.0,6.3,5261595.0,Rupert Goold,Rupert Goold,James Franco,Biography
6790,The Man Who Knew Infinity,PG-13,2016-04-29,108.0,0.0,7.2,12252684.0,Matt Brown,Matt Brown,Dev Patel,Biography
6791,The Transporter Refueled,PG-13,2015-09-04,96.0,0.0,5.2,72629670.0,Camille Delamarre,Adam Cooper,Ed Skrein,Action
6792,Z for Zachariah,PG-13,2015-08-13,98.0,0.0,6.0,381839.0,Craig Zobel,Nissar Modi,Chiwetel Ejiofor,Drama
6793,Equals,PG-13,2016-05-26,101.0,0.0,6.1,2084628.0,Drake Doremus,Nathan Parker,Nicholas Hoult,Drama
6794,Dope,R,2015-06-19,103.0,0.0,7.2,17986781.0,Rick Famuyiwa,Rick Famuyiwa,Shameik Moore,Adventure
6795,Land of Mine,R,2015-12-03,100.0,0.0,7.8,3169553.0,Martin Zandvliet,Martin Zandvliet,Roland Møller,Drama
6796,Hot Pursuit,PG-13,2015-05-08,87.0,0.0,5.2,51380201.0,Anne Fletcher,David Feeney,Reese Witherspoon,
6797,Krampus,PG-13,2015-12-04,98.0,0.0,6.2,61548707.0,Michael Dougherty,Todd Casey,Adam Scott,Comedy
6798,Bajrangi Bhaijaan,Not Rated,2015-07-17,163.0,0.0,8.0,121126188.0,Kabir Khan,Vijayendra Prasad,Salman Khan,Action
6799,The Lure,Not Rated,2015-12-25,92.0,0.0,6.3,108846.0,Agnieszka Smoczynska,Robert Bolesto,Marta Mazurek,Drama
6800,The Gunman,R,2015-03-20,115.0,0.0,5.8,24177137.0,Pierre Morel,Jean-Patrick Manchette,Sean Penn,Action
6801,The Night Before,R,2015-11-20,101.0,0.0,6.4,52395996.0,Jonathan Levine,Jonathan Levine,Joseph Gordon-Levitt,Comedy
6802,90 Minutes in Heaven,PG-13,2015-09-11,121.0,0.0,4.8,4842699.0,Michael Polish,Michael Polish,Kate Bosworth,Drama
6803,Tale of Tales,R,2016-04-22,134.0,0.0,6.4,5497104.0,Matteo Garrone,Edoardo Albinati,Salma Hayek,Drama
6804,Ip Man 3,PG-13,2015-12-24,105.0,0.0,7.1,157029618.0,Wilson Yip,Tai-lee Chan,Donnie Yen,Action
6805,"McFarland, USA",PG,2015-02-20,129.0,0.0,7.4,45710059.0,Niki Caro,Christopher Cleveland,Kevin Costner,Biography
6806,Strange Magic,PG,2015-01-23,99.0,0.0,5.8,13603453.0,Gary Rydstrom,David Berenbaum,Evan Rachel Wood,Animation
6807,The Peanuts Movie,G,2015-11-06,88.0,0.0,7.1,246233113.0,Steve Martino,Craig Schulz,Noah Schnapp,Animation
6808,Rock the Kasbah,R,2015-10-23,106.0,0.0,5.5,3394174.0,Barry Levinson,Mitch Glazer,Bill Murray,Comedy
6809,The Sea of Trees,PG-13,2016-08-26,110.0,0.0,6.1,906995.0,Gus Van Sant,Chris Sparling,Matthew McConaughey,Drama
6810,Alvin and the Chipmunks: The Road Chip,PG,2015-12-18,92.0,0.0,5.0,234798636.0,Walt Becker,Ross Bagdasarian,Jason Lee,Animation
6811,The Lazarus Effect,PG-13,2015-02-27,83.0,0.0,5.2,38356892.0,David Gelb,Luke Dawson,Olivia Wilde,Horror
6812,Love the Coopers,PG-13,2015-11-13,107.0,0.0,5.8,42426912.0,Jessie Nelson,Steven Rogers,Steve Martin,Comedy
6813,The 33,PG-13,2015-11-13,127.0,0.0,6.9,27972023.0,Patricia Riggen,Mikko Alanne,Antonio Banderas,Biography
6814,The Little Prince,PG,2016-08-05,108.0,0.0,7.7,97571250.0,Mark Osborne,Irena Brignull,Jeff Bridges,Animation
6815,Louder Than Bombs,R,2015-10-02,109.0,0.0,6.6,1160724.0,Joachim Trier,Joachim Trier,Jesse Eisenberg,Drama
6816,The Gallows,R,2015-07-10,81.0,0.0,4.3,42964410.0,Travis Cluff,Chris Lofing,Reese Mishler,Horror
6817,The Ones Below,R,2016-05-27,87.0,0.0,6.1,121827.0,David Farr,David Farr,Clémence Poésy,Drama
6818,Southbound,R,2016-02-09,89.0,0.0,5.9,35275.0,Directors,Matt Bettinelli-Olpin,Chad Villella,Horror
6819,Men & Chicken,Not Rated,2015-02-05,104.0,0.0,6.7,4765472.0,Anders Thomas Jensen,Anders Thomas Jensen,David Dencik,Comedy
6820,Hyena Road,R,2015-10-09,120.0,0.0,6.5,87768.0,Paul Gross,Paul Gross,Rossif Sutherland,Action
6821,Slow West,R,2015-04-16,84.0,0.0,6.9,1295574.0,John Maclean,John Maclean,Kodi Smit-McPhee,Action
6822,The End of the Tour,R,2015-11-12,106.0,0.0,7.3,3072991.0,James Ponsoldt,Donald Margulies,Jason Segel,Biography
6823,Cop Car,R,2015-08-07,88.0,0.0,6.3,143658.0,Jon Watts,Jon Watts,Kevin Bacon,Crime
6824,The Daughter,,2017-01-27,96.0,0.0,6.6,1505434.0,Simon Stone,Simon Stone,Geoffrey Rush,Drama
6825,Jem and the Holograms,PG,2015-10-23,118.0,0.0,4.2,2333684.0,Jon M. Chu,Ryan Landels,Aubrey Peeples,Adventure
6826,Cemetery of Splendor,Unrated,2015-09-02,122.0,0.0,6.8,98932.0,Apichatpong Weerasethakul,Apichatpong Weerasethakul,Jenjira Pongpas,Drama
6827,Captive,PG-13,2015-09-18,97.0,0.0,5.4,2801508.0,Jerry Jameson,Brian Bird,Kate Mara,Action
6828,Our Brand Is Crisis,R,2015-10-30,107.0,0.0,6.1,8527658.0,David Gordon Green,Rachel Boynton,Sandra Bullock,Comedy
6829,Unfinished Business,R,2015-03-06,91.0,0.0,5.4,14431253.0,Ken Scott,Steve Conrad,Vince Vaughn,Comedy
6830,Hot Tub Time Machine 2,R,2015-02-20,93.0,0.0,5.1,13081651.0,Steve Pink,Josh Heald,Rob Corddry,Comedy
6831,Turbo Kid,Not Rated,2015-08-28,93.0,0.0,6.7,67069.0,François Simard,Anouk Whissell,Munro Chambers,Action
6832,The Overnight,R,2015-06-19,79.0,0.0,6.1,1110522.0,Patrick Brice,Patrick Brice,Adam Scott,Comedy
6833,"Hello, My Name Is Doris",R,2016-04-01,90.0,0.0,6.6,14659448.0,Michael Showalter,Laura Terruso,Sally Field,Comedy
6834,Ricki and the Flash,PG-13,2015-08-07,101.0,0.0,5.9,41325328.0,Jonathan Demme,Diablo Cody,Meryl Streep,Comedy
6835,Danny Collins,R,2015-04-10,106.0,0.0,7.0,10835752.0,Dan Fogelman,Dan Fogelman,Al Pacino,Biography
6836,Son of Saul,R,2015-06-11,107.0,0.0,7.5,6659121.0,László Nemes,László Nemes,Géza Röhrig,Drama
6837,Mr. Holmes,PG,2015-07-24,104.0,0.0,6.9,29355203.0,Bill Condon,Mitch Cullin,Ian McKellen,Drama
6838,Empire of Lust,,2015-03-05,113.0,0.0,6.0,3191168.0,Sang-hoon Ahn,Se-hee Kim,Shin Ha-kyun,Action
6839,Paul Blart: Mall Cop 2,PG,2015-04-17,94.0,0.0,4.4,107588225.0,Andy Fickman,Kevin James,Kevin James,Action
6840,Remember,R,2015-12-17,94.0,0.0,7.5,4235959.0,Atom Egoyan,Benjamin August,Christopher Plummer,Drama
6841,War Room,PG,2015-08-28,120.0,0.0,6.5,73256266.0,Alex Kendrick,Alex Kendrick,Priscilla C. Shirer,Drama
6842,Dragon Blade,R,2015-09-04,127.0,0.0,6.0,122606884.0,Daniel Lee,Daniel Lee,Jackie Chan,Action
6843,45 Years,R,2015-08-28,91.0,0.0,7.1,14430249.0,Andrew Haigh,Andrew Haigh,Charlotte Rampling,Drama
6844,Mother's Day,PG-13,2016-04-29,118.0,0.0,5.7,48782670.0,Garry Marshall,Anya Kochoff,Jennifer Aniston,Comedy
6845,Suicide Squad,PG-13,2016-08-05,123.0,0.0,5.9,746846894.0,David Ayer,David Ayer,Will Smith,Action
6846,The Magnificent Seven,PG-13,2016-09-23,132.0,0.0,6.9,162360636.0,Antoine Fuqua,Akira Kurosawa,Denzel Washington,Action
6847,Captain America: Civil War,PG-13,2016-05-06,147.0,0.0,7.8,1153337496.0,Anthony Russo,Christopher Markus,Chris Evans,Action
6848,Warcraft,PG-13,2016-06-10,123.0,0.0,6.8,439048914.0,Duncan Jones,Charles Leavitt,Travis Fimmel,Action
6849,Deadpool,R,2016-02-12,108.0,0.0,8.0,782836791.0,Tim Miller,Rhett Reese,Ryan Reynolds,Action
6850,Doctor Strange,PG-13,2016-11-04,115.0,0.0,7.5,677796076.0,Scott Derrickson,Jon Spaihts,Benedict Cumberbatch,Action
6851,Split,PG-13,2017-01-20,117.0,0.0,7.3,278454417.0,M. Night Shyamalan,M. Night Shyamalan,James McAvoy,Horror
6852,Me Before You,PG-13,2016-06-03,106.0,0.0,7.4,208314186.0,Thea Sharrock,Jojo Moyes,Emilia Clarke,Drama
6853,Don't Breathe,R,2016-08-26,88.0,0.0,7.1,157830487.0,Fede Alvarez,Fede Alvarez,Stephen Lang,Crime
6854,Lady Macbeth,R,2017-07-14,89.0,0.0,6.8,5401447.0,William Oldroyd,Nikolai Leskov,Florence Pugh,Drama
6855,Moana,PG,2016-11-23,107.0,0.0,7.6,644411850.0,Directors,Jared Bush,Auli'i Cravalho,Animation
6856,Arrival,PG-13,2016-11-11,116.0,0.0,7.9,203388186.0,Denis Villeneuve,Eric Heisserer,Amy Adams,Drama
6857,X-Men: Apocalypse,PG-13,2016-05-27,144.0,0.0,6.9,543934105.0,Bryan Singer,Simon Kinberg,James McAvoy,Action
6858,Captain Fantastic,R,2016-07-29,118.0,0.0,7.9,23123592.0,Matt Ross,Matt Ross,Viggo Mortensen,Comedy
6859,Star Trek Beyond,PG-13,2016-07-22,122.0,0.0,7.0,343471816.0,Justin Lin,Simon Pegg,Chris Pine,Action
6860,Sing,PG,2016-12-21,108.0,0.0,7.1,634208384.0,Garth Jennings,Garth Jennings,Matthew McConaughey,
6861,La La Land,PG-13,2016-12-25,128.0,0.0,8.0,448906865.0,Damien Chazelle,Damien Chazelle,Ryan Gosling,Comedy
6862,The Conjuring 2,R,2016-06-10,134.0,0.0,7.3,321788219.0,James Wan,Chad Hayes,Vera Farmiga,Horror
6863,Passengers,PG-13,2016-12-21,116.0,0.0,7.0,303144152.0,Morten Tyldum,Jon Spaihts,Jennifer Lawrence,
6864,Zootopia,PG,2016-03-04,108.0,0.0,8.0,1024121104.0,Byron Howard,Byron Howard,Ginnifer Goodwin,Animation
6865,The Huntsman: Winter's War,PG-13,2016-04-22,114.0,0.0,6.1,164989338.0,Cedric Nicolas-Troyan,Evan Spiliotopoulos,Chris Hemsworth,Action
6866,Hacksaw Ridge,R,2016-11-04,139.0,0.0,8.1,180563636.0,Mel Gibson,Robert Schenkkan,Andrew Garfield,Biography
6867,The Handmaiden,Not Rated,2016-06-01,145.0,0.0,8.1,37767206.0,Park Chan-Wook,Sarah Waters,Kim Min-hee,Drama
6868,13 Hours,R,2016-01-15,144.0,0.0,7.3,69411370.0,Michael Bay,Chuck Hogan,John Krasinski,Action
6869,Nocturnal Animals,R,2016-12-09,116.0,0.0,7.5,30311857.0,Tom Ford,Tom Ford,Amy Adams,Drama
6870,Rogue One: A Star Wars Story,PG-13,2016-12-16,133.0,0.0,7.8,1056057720.0,Gareth Edwards,Chris Weitz,Felicity Jones,Action
6871,Batman v Superman: Dawn of Justice,PG-13,2016-03-25,152.0,0.0,6.4,873637528.0,Zack Snyder,Chris Terrio,Ben Affleck,Action
6872,Your Name.,TV-PG,2017-04-07,106.0,0.0,8.4,358180115.0,Makoto Shinkai,Makoto Shinkai,Ryûnosuke Kamiki,Animation
6873,Kung Fu Panda 3,PG,2016-01-29,95.0,0.0,7.1,521170825.0,Alessandro Carloni,Jonathan Aibel,Jack Black,Animation
6874,The Nice Guys,R,2016-05-20,116.0,0.0,7.4,62788218.0,Shane Black,Shane Black,Russell Crowe,Action
6875,Independence Day: Resurgence,PG-13,2016-06-24,120.0,0.0,5.2,389681935.0,Roland Emmerich,Nicolas Wright,Liam Hemsworth,Action
6876,Raw,R,2017-03-15,99.0,0.0,7.0,3096815.0,Julia Ducournau,Julia Ducournau,Garance Marillier,Drama
6877,Miss Peregrine's Home for Peculiar Children,PG-13,2016-09-30,127.0,0.0,6.7,296482446.0,Tim Burton,Ransom Riggs,Eva Green,Adventure
6878,Fantastic Beasts and Where to Find Them,PG-13,2016-11-18,132.0,0.0,7.3,814044001.0,David Yates,J.K. Rowling,Eddie Redmayne,Adventure
6879,Train to Busan,Not Rated,2016-07-20,118.0,0.0,7.6,92764199.0,Sang-ho Yeon,Joo-Suk Park,Gong Yoo,Action
6880,Resident Evil: The Final Chapter,R,2017-01-27,107.0,0.0,5.5,312242626.0,Paul W.S. Anderson,Paul W.S. Anderson,Milla Jovovich,Action
6881,Criminal,R,2016-04-15,113.0,0.0,6.3,38803993.0,Ariel Vromen,Douglas Cook,Kevin Costner,Action
6882,Underworld: Blood Wars,R,2017-01-06,91.0,0.0,5.8,81093313.0,Anna Foerster,Cory Goodman,Kate Beckinsale,Action
6883,The Shallows,PG-13,2016-06-24,86.0,0.0,6.3,119100758.0,Jaume Collet-Serra,Anthony Jaswinski,Blake Lively,Action
6884,Hidden Figures,PG,2017-01-06,127.0,0.0,7.8,236225193.0,Theodore Melfi,Allison Schroeder,Taraji P. Henson,Biography
6885,Sausage Party,R,2016-08-12,89.0,0.0,6.1,140705322.0,Greg Tiernan,Kyle Hunter,Seth Rogen,Animation
